,Strain $\epsilon$ /-,Stress $\sigma$ /MPa
2667,2.2225,0.9099999999999999
2668,2.2233333333333336,0.8999999999999999
2669,2.2241666666666666,0.9075
2670,2.225,0.8925
2671,2.225833333333333,0.9075
2672,2.2266666666666666,0.9099999999999999
2673,2.2275,0.9099999999999999
2674,2.228333333333333,0.8999999999999999
2675,2.229166666666667,0.9075
2676,2.23,0.9125
2677,2.2308333333333334,0.8925
2678,2.2316666666666665,0.8999999999999999
2679,2.2325,0.8999999999999999
2680,2.2333333333333334,0.915
2681,2.2341666666666664,0.9099999999999999
2682,2.2350000000000003,0.9125
2683,2.2358333333333333,0.8925
2684,2.236666666666667,0.9125
2685,2.2375,0.9125
2686,2.2383333333333333,0.8975
2687,2.2391666666666667,0.9025
2688,2.2399999999999998,0.9075
2689,2.2408333333333332,0.915
2690,2.2416666666666667,0.9025
2691,2.2425,0.9099999999999999
2692,2.243333333333333,0.8925
2693,2.2441666666666666,0.915
2694,2.245,0.9075
2695,2.245833333333333,0.9075
2696,2.2466666666666666,0.895
2697,2.2475,0.9099999999999999
2698,2.2483333333333335,0.915
2699,2.2491666666666665,0.8999999999999999
2700,2.25,0.905
2701,2.2508333333333335,0.9025
2702,2.2516666666666665,0.9175
2703,2.2525,0.915
2704,2.253333333333333,0.915
2705,2.254166666666667,0.8975
2706,2.255,0.9175
2707,2.2558333333333334,0.9175
2708,2.256666666666667,0.9025
2709,2.2575,0.9025
2710,2.2583333333333333,0.9075
2711,2.2591666666666663,0.915
2712,2.2600000000000002,0.8999999999999999
2713,2.2608333333333333,0.8999999999999999
2714,2.2616666666666667,0.9025
2715,2.2625,0.915
2716,2.263333333333333,0.915
2717,2.2641666666666667,0.9125
2718,2.2649999999999997,0.8975
2719,2.265833333333333,0.9175
2720,2.2666666666666666,0.9175
2721,2.2675,0.9025
2722,2.2683333333333335,0.905
2723,2.2691666666666666,0.9099999999999999
2724,2.27,0.9175
2725,2.270833333333333,0.9099999999999999
2726,2.2716666666666665,0.9175
2727,2.2725,0.9025
2728,2.2733333333333334,0.9199999999999999
2729,2.274166666666667,0.9175
2730,2.275,0.9125
2731,2.2758333333333334,0.9025
2732,2.2766666666666664,0.9099999999999999
2733,2.2775,0.915
2734,2.2783333333333333,0.9025
2735,2.279166666666667,0.9075
2736,2.2800000000000002,0.905
2737,2.2808333333333333,0.9175
2738,2.2816666666666667,0.915
2739,2.2824999999999998,0.915
2740,2.283333333333333,0.8999999999999999
2741,2.2841666666666667,0.925
2742,2.285,0.9225
2743,2.2858333333333336,0.9075
2744,2.2866666666666666,0.9075
2745,2.2875,0.9099999999999999
2746,2.288333333333333,0.9225
2747,2.2891666666666666,0.9125
2748,2.29,0.915
2749,2.290833333333333,0.8999999999999999
2750,2.291666666666667,0.9175
2751,2.2925,0.915
2752,2.2933333333333334,0.9125
2753,2.2941666666666665,0.8999999999999999
2754,2.295,0.9225
2755,2.2958333333333334,0.9199999999999999
2756,2.2966666666666664,0.9025
2757,2.2975000000000003,0.9075
2758,2.2983333333333333,0.9125
2759,2.299166666666667,0.925
2760,2.3,0.9175
2761,2.3008333333333333,0.915
2762,2.3016666666666667,0.9025
2763,2.3024999999999998,0.9275
2764,2.3033333333333332,0.9225
2765,2.3041666666666667,0.9125
2766,2.305,0.9075
2767,2.305833333333333,0.9125
2768,2.3066666666666666,0.9225
2769,2.3075,0.905
2770,2.308333333333333,0.9125
2771,2.3091666666666666,0.905
2772,2.31,0.9199999999999999
2773,2.3108333333333335,0.9225
2774,2.3116666666666665,0.9175
2775,2.3125,0.9025
2776,2.3133333333333335,0.9225
2777,2.3141666666666665,0.9225
2778,2.315,0.905
2779,2.315833333333333,0.9125
2780,2.316666666666667,0.915
2781,2.3175,0.925
2782,2.3183333333333334,0.915
2783,2.319166666666667,0.9225
2784,2.32,0.905
2785,2.3208333333333333,0.9275
2786,2.3216666666666663,0.925
2787,2.3225000000000002,0.9199999999999999
2788,2.3233333333333333,0.9125
2789,2.3241666666666667,0.915
2790,2.325,0.9175
2791,2.325833333333333,0.9025
2792,2.3266666666666667,0.9099999999999999
2793,2.3274999999999997,0.9125
2794,2.328333333333333,0.9225
2795,2.3291666666666666,0.9225
2796,2.33,0.9199999999999999
2797,2.3308333333333335,0.905
2798,2.3316666666666666,0.9275
2799,2.3325,0.925
2800,2.333333333333333,0.9125
2801,2.3341666666666665,0.915
2802,2.335,0.9175
2803,2.3358333333333334,0.9275
2804,2.336666666666667,0.9125
2805,2.3375,0.9199999999999999
2806,2.3383333333333334,0.9075
2807,2.3391666666666664,0.9275
2808,2.34,0.9275
2809,2.3408333333333333,0.9275
2810,2.341666666666667,0.9099999999999999
2811,2.3425000000000002,0.925
2812,2.3433333333333333,0.925
2813,2.3441666666666667,0.9125
2814,2.3449999999999998,0.9175
2815,2.345833333333333,0.9125
2816,2.3466666666666667,0.925
2817,2.3475,0.9225
2818,2.3483333333333336,0.9225
2819,2.3491666666666666,0.9099999999999999
2820,2.35,0.925
2821,2.350833333333333,0.925
2822,2.3516666666666666,0.925
2823,2.3525,0.9175
2824,2.353333333333333,0.9175
2825,2.354166666666667,0.9299999999999999
2826,2.355,0.9175
2827,2.3558333333333334,0.9199999999999999
2828,2.3566666666666665,0.9075
2829,2.3575,0.9275
2830,2.3583333333333334,0.9275
2831,2.3591666666666664,0.9225
2832,2.3600000000000003,0.905
2833,2.3608333333333333,0.9275
2834,2.361666666666667,0.9275
2835,2.3625,0.9125
2836,2.3633333333333333,0.9175
2837,2.3641666666666667,0.9225
2838,2.3649999999999998,0.9325
2839,2.3658333333333332,0.9225
2840,2.3666666666666667,0.9275
2841,2.3675,0.9075
2842,2.368333333333333,0.9299999999999999
2843,2.3691666666666666,0.9275
2844,2.37,0.9225
2845,2.370833333333333,0.915
2846,2.3716666666666666,0.9225
2847,2.3725,0.9325
2848,2.3733333333333335,0.9175
2849,2.3741666666666665,0.915
2850,2.375,0.9199999999999999
2851,2.3758333333333335,0.935
2852,2.3766666666666665,0.9325
2853,2.3775,0.9299999999999999
2854,2.378333333333333,0.9125
2855,2.379166666666667,0.935
2856,2.38,0.925
2857,2.3808333333333334,0.9125
2858,2.381666666666667,0.9125
2859,2.3825,0.9199999999999999
2860,2.3833333333333333,0.9325
2861,2.3841666666666663,0.9125
2862,2.3850000000000002,0.9225
2863,2.3858333333333333,0.9125
2864,2.3866666666666667,0.9375
2865,2.3875,0.9325
2866,2.388333333333333,0.9299999999999999
2867,2.3891666666666667,0.915
2868,2.3899999999999997,0.9299999999999999
2869,2.390833333333333,0.9325
2870,2.3916666666666666,0.9175
2871,2.3925,0.9199999999999999
2872,2.3933333333333335,0.925
2873,2.3941666666666666,0.9299999999999999
2874,2.395,0.9275
2875,2.395833333333333,0.925
2876,2.3966666666666665,0.9099999999999999
2877,2.3975,0.9325
2878,2.3983333333333334,0.935
2879,2.399166666666667,0.9299999999999999
2880,2.4,0.9199999999999999
2881,2.4008333333333334,0.925
2882,2.4016666666666664,0.935
2883,2.4025,0.9199999999999999
2884,2.4033333333333333,0.925
2885,2.404166666666667,0.9199999999999999
2886,2.4050000000000002,0.9375
2887,2.4058333333333333,0.935
2888,2.4066666666666667,0.935
2889,2.4074999999999998,0.9199999999999999
2890,2.408333333333333,0.935
2891,2.4091666666666667,0.9325
2892,2.41,0.9175
2893,2.4108333333333336,0.9199999999999999
2894,2.4116666666666666,0.9199999999999999
2895,2.4125,0.9325
2896,2.413333333333333,0.9199999999999999
2897,2.4141666666666666,0.9275
2898,2.415,0.9099999999999999
2899,2.415833333333333,0.9325
2900,2.416666666666667,0.9325
2901,2.4175,0.9325
2902,2.4183333333333334,0.9225
2903,2.4191666666666665,0.935
2904,2.42,0.94
2905,2.4208333333333334,0.9199999999999999
2906,2.4216666666666664,0.9299999999999999
2907,2.4225000000000003,0.9299999999999999
2908,2.4233333333333333,0.9375
2909,2.424166666666667,0.94
2910,2.425,0.9299999999999999
2911,2.4258333333333333,0.915
2912,2.4266666666666667,0.935
2913,2.4274999999999998,0.9299999999999999
2914,2.4283333333333332,0.9225
2915,2.4291666666666667,0.925
2916,2.43,0.925
2917,2.430833333333333,0.935
2918,2.4316666666666666,0.9175
2919,2.4325,0.9275
2920,2.433333333333333,0.9225
2921,2.4341666666666666,0.94
2922,2.435,0.9375
2923,2.4358333333333335,0.9375
2924,2.4366666666666665,0.9199999999999999
2925,2.4375,0.9375
2926,2.4383333333333335,0.935
2927,2.4391666666666665,0.9199999999999999
2928,2.44,0.9275
2929,2.440833333333333,0.9275
2930,2.441666666666667,0.9375
2931,2.4425,0.9299999999999999
2932,2.4433333333333334,0.9325
2933,2.444166666666667,0.9175
2934,2.445,0.9375
2935,2.4458333333333333,0.9375
2936,2.4466666666666663,0.9375
2937,2.4475000000000002,0.9225
2938,2.4483333333333333,0.9299999999999999
2939,2.4491666666666667,0.94
2940,2.45,0.925
2941,2.450833333333333,0.9275
2942,2.4516666666666667,0.925
2943,2.4524999999999997,0.9425
2944,2.453333333333333,0.94
2945,2.4541666666666666,0.94
2946,2.455,0.9199999999999999
2947,2.4558333333333335,0.9450000000000001
2948,2.4566666666666666,0.94
2949,2.4575,0.925
2950,2.458333333333333,0.925
2951,2.4591666666666665,0.925
2952,2.46,0.9375
2953,2.4608333333333334,0.9225
2954,2.461666666666667,0.9275
2955,2.4625,0.9199999999999999
2956,2.4633333333333334,0.9375
2957,2.4641666666666664,0.94
2958,2.465,0.9425
2959,2.4658333333333333,0.9225
2960,2.466666666666667,0.94
2961,2.4675000000000002,0.9425
2962,2.4683333333333333,0.9299999999999999
2963,2.4691666666666667,0.9325
2964,2.4699999999999998,0.9275
2965,2.470833333333333,0.9425
2966,2.4716666666666667,0.94
2967,2.4725,0.94
2968,2.4733333333333336,0.9199999999999999
2969,2.4741666666666666,0.9375
2970,2.475,0.94
2971,2.475833333333333,0.9375
2972,2.4766666666666666,0.9299999999999999
2973,2.4775,0.9325
2974,2.478333333333333,0.9425
2975,2.479166666666667,0.9299999999999999
2976,2.48,0.9299999999999999
2977,2.4808333333333334,0.9275
2978,2.4816666666666665,0.94
2979,2.4825,0.94
2980,2.4833333333333334,0.94
2981,2.4841666666666664,0.925
2982,2.4850000000000003,0.9425
2983,2.4858333333333333,0.9425
2984,2.486666666666667,0.9299999999999999
2985,2.4875,0.9325
2986,2.4883333333333333,0.935
2987,2.4891666666666667,0.9450000000000001
2988,2.4899999999999998,0.935
2989,2.4908333333333332,0.9425
2990,2.4916666666666667,0.9225
2991,2.4925,0.9425
2992,2.493333333333333,0.9450000000000001
2993,2.4941666666666666,0.9425
2994,2.495,0.9299999999999999
2995,2.495833333333333,0.935
2996,2.4966666666666666,0.9450000000000001
2997,2.4975,0.9299999999999999
2998,2.4983333333333335,0.9325
2999,2.4991666666666665,0.9375
3000,2.5,0.9450000000000001
3001,2.5008333333333335,0.9425
3002,2.5016666666666665,0.9425
3003,2.5025,0.9275
3004,2.503333333333333,0.9450000000000001
3005,2.504166666666667,0.9450000000000001
3006,2.505,0.9299999999999999
3007,2.5058333333333334,0.9325
3008,2.506666666666667,0.9325
3009,2.5075,0.9475
3010,2.5083333333333333,0.925
3011,2.5091666666666663,0.9375
3012,2.5100000000000002,0.925
3013,2.5108333333333333,0.9450000000000001
3014,2.5116666666666667,0.95
3015,2.5125,0.9425
3016,2.513333333333333,0.9275
3017,2.5141666666666667,0.9450000000000001
3018,2.5149999999999997,0.9425
3019,2.515833333333333,0.9275
3020,2.5166666666666666,0.9299999999999999
3021,2.5175,0.935
3022,2.5183333333333335,0.9450000000000001
3023,2.5191666666666666,0.9325
3024,2.52,0.9425
3025,2.520833333333333,0.9299999999999999
3026,2.5216666666666665,0.9475
3027,2.5225,0.9525
3028,2.5233333333333334,0.9450000000000001
3029,2.524166666666667,0.9375
3030,2.525,0.94
3031,2.5258333333333334,0.9475
3032,2.5266666666666664,0.9325
3033,2.5275,0.935
3034,2.5283333333333333,0.9325
3035,2.529166666666667,0.9450000000000001
3036,2.5300000000000002,0.9450000000000001
3037,2.5308333333333333,0.9450000000000001
3038,2.5316666666666667,0.9275
3039,2.5324999999999998,0.95
3040,2.533333333333333,0.9475
3041,2.5341666666666667,0.9375
3042,2.535,0.94
3043,2.5358333333333336,0.9425
3044,2.5366666666666666,0.95
3045,2.5375,0.935
3046,2.538333333333333,0.9425
3047,2.5391666666666666,0.9299999999999999
3048,2.54,0.95
3049,2.540833333333333,0.95
3050,2.541666666666667,0.9450000000000001
3051,2.5425,0.9299999999999999
3052,2.5433333333333334,0.9475
3053,2.5441666666666665,0.95
3054,2.545,0.935
3055,2.5458333333333334,0.9375
3056,2.5466666666666664,0.9375
3057,2.5475000000000003,0.95
3058,2.5483333333333333,0.9450000000000001
3059,2.549166666666667,0.9450000000000001
3060,2.55,0.925
3061,2.5508333333333333,0.9475
3062,2.5516666666666667,0.95
3063,2.5524999999999998,0.9450000000000001
3064,2.5533333333333332,0.94
3065,2.5541666666666667,0.9475
3066,2.555,0.9575
3067,2.555833333333333,0.935
3068,2.5566666666666666,0.9425
3069,2.5575,0.935
3070,2.558333333333333,0.9575
3071,2.5591666666666666,0.9525
3072,2.56,0.9450000000000001
3073,2.5608333333333335,0.9275
3074,2.5616666666666665,0.9475
3075,2.5625,0.9475
3076,2.5633333333333335,0.9325
3077,2.5641666666666665,0.935
3078,2.565,0.94
3079,2.565833333333333,0.95
3080,2.566666666666667,0.9375
3081,2.5675,0.9475
3082,2.5683333333333334,0.9375
3083,2.569166666666667,0.9575
3084,2.57,0.95
3085,2.5708333333333333,0.95
3086,2.5716666666666663,0.94
3087,2.5725,0.9475
3088,2.5733333333333333,0.95
3089,2.5741666666666667,0.94
3090,2.575,0.9425
3091,2.575833333333333,0.9375
3092,2.5766666666666667,0.9525
3093,2.5774999999999997,0.95
3094,2.578333333333333,0.9475
3095,2.5791666666666666,0.9299999999999999
3096,2.58,0.9525
3097,2.5808333333333335,0.9525
3098,2.5816666666666666,0.9450000000000001
3099,2.5825,0.94
3100,2.583333333333333,0.9425
3101,2.5841666666666665,0.9575
3102,2.585,0.94
3103,2.5858333333333334,0.9425
3104,2.586666666666667,0.9375
3105,2.5875,0.9575
3106,2.5883333333333334,0.9550000000000001
3107,2.5891666666666664,0.9525
3108,2.59,0.935
3109,2.5908333333333333,0.9550000000000001
3110,2.591666666666667,0.9575
3111,2.5925000000000002,0.94
3112,2.5933333333333333,0.94
3113,2.5941666666666667,0.94
3114,2.5949999999999998,0.9525
3115,2.595833333333333,0.9450000000000001
3116,2.5966666666666667,0.9475
3117,2.5974999999999997,0.935
3118,2.5983333333333336,0.9575
3119,2.5991666666666666,0.9575
3120,2.6,0.9525
3121,2.600833333333333,0.9475
3122,2.6016666666666666,0.9525
3123,2.6025,0.9575
3124,2.603333333333333,0.9450000000000001
3125,2.604166666666667,0.95
3126,2.605,0.94
3127,2.6058333333333334,0.9575
3128,2.6066666666666665,0.9550000000000001
3129,2.6075,0.95
3130,2.6083333333333334,0.935
3131,2.6091666666666664,0.9575
3132,2.61,0.9550000000000001
3133,2.6108333333333333,0.9425
3134,2.611666666666667,0.9425
3135,2.6125,0.9475
3136,2.6133333333333333,0.9625
3137,2.6141666666666667,0.9425
3138,2.6149999999999998,0.95
3139,2.6158333333333332,0.9375
3140,2.6166666666666667,0.9575
3141,2.6175,0.96
3142,2.618333333333333,0.9575
3143,2.6191666666666666,0.9450000000000001
3144,2.62,0.9525
3145,2.620833333333333,0.9550000000000001
3146,2.6216666666666666,0.9425
3147,2.6224999999999996,0.95
3148,2.6233333333333335,0.9475
3149,2.6241666666666665,0.9575
3150,2.625,0.9575
3151,2.6258333333333335,0.9575
3152,2.6266666666666665,0.94
3153,2.6275,0.9625
3154,2.628333333333333,0.9575
3155,2.629166666666667,0.9475
3156,2.63,0.9450000000000001
3157,2.6308333333333334,0.95
3158,2.631666666666667,0.9575
3159,2.6325,0.9425
3160,2.6333333333333333,0.95
3161,2.6341666666666663,0.9450000000000001
3162,2.635,0.9625
3163,2.6358333333333333,0.9575
3164,2.6366666666666667,0.9575
3165,2.6375,0.9425
3166,2.638333333333333,0.96
3167,2.6391666666666667,0.9575
3168,2.6399999999999997,0.9425
3169,2.640833333333333,0.9475
3170,2.6416666666666666,0.9475
3171,2.6425,0.96
3172,2.6433333333333335,0.95
3173,2.6441666666666666,0.9575
3174,2.645,0.94
3175,2.645833333333333,0.9650000000000001
3176,2.6466666666666665,0.9625
3177,2.6475,0.9575
3178,2.6483333333333334,0.9425
3179,2.649166666666667,0.9575
3180,2.65,0.9575
3181,2.6508333333333334,0.9450000000000001
3182,2.6516666666666664,0.9475
3183,2.6525,0.95
3184,2.6533333333333333,0.96
3185,2.654166666666667,0.9550000000000001
3186,2.6550000000000002,0.96
3187,2.6558333333333333,0.9475
3188,2.6566666666666667,0.9650000000000001
3189,2.6574999999999998,0.9675
3190,2.658333333333333,0.9525
3191,2.6591666666666667,0.9525
3192,2.6599999999999997,0.9550000000000001
3193,2.6608333333333336,0.9650000000000001
3194,2.6616666666666666,0.9475
3195,2.6625,0.95
3196,2.663333333333333,0.94
3197,2.6641666666666666,0.96
3198,2.665,0.9625
3199,2.665833333333333,0.9575
3200,2.666666666666667,0.9450000000000001
3201,2.6675,0.9625
3202,2.6683333333333334,0.9650000000000001
3203,2.6691666666666665,0.95
3204,2.67,0.9525
3205,2.6708333333333334,0.9575
3206,2.6716666666666664,0.9650000000000001
3207,2.6725,0.9550000000000001
3208,2.6733333333333333,0.9650000000000001
3209,2.674166666666667,0.9475
3210,2.675,0.9675
3211,2.6758333333333333,0.9625
3212,2.6766666666666667,0.9575
3213,2.6774999999999998,0.95
3214,2.6783333333333332,0.9550000000000001
3215,2.6791666666666667,0.9675
3216,2.68,0.95
3217,2.680833333333333,0.9550000000000001
3218,2.6816666666666666,0.95
3219,2.6825,0.9625
3220,2.683333333333333,0.9625
3221,2.6841666666666666,0.96
3222,2.6849999999999996,0.9425
3223,2.6858333333333335,0.9650000000000001
3224,2.6866666666666665,0.9675
3225,2.6875,0.9550000000000001
3226,2.6883333333333335,0.9525
3227,2.6891666666666665,0.9575
3228,2.69,0.97
3229,2.690833333333333,0.9525
3230,2.691666666666667,0.9625
3231,2.6925,0.9475
3232,2.6933333333333334,0.9675
3233,2.694166666666667,0.9650000000000001
3234,2.695,0.96
3235,2.6958333333333333,0.9475
3236,2.6966666666666663,0.96
3237,2.6975,0.9650000000000001
3238,2.6983333333333333,0.95
3239,2.6991666666666667,0.9525
3240,2.7,0.9575
3241,2.700833333333333,0.9675
3242,2.7016666666666667,0.9575
3243,2.7024999999999997,0.9675
3244,2.703333333333333,0.95
3245,2.7041666666666666,0.97
3246,2.705,0.97
3247,2.7058333333333335,0.9575
3248,2.7066666666666666,0.9575
3249,2.7075,0.9625
3250,2.708333333333333,0.97
3251,2.7091666666666665,0.9525
3252,2.71,0.9525
3253,2.7108333333333334,0.95
3254,2.711666666666667,0.97
3255,2.7125,0.9650000000000001
3256,2.7133333333333334,0.9650000000000001
3257,2.7141666666666664,0.95
3258,2.715,0.9675
3259,2.7158333333333333,0.9675
3260,2.716666666666667,0.9550000000000001
3261,2.7175000000000002,0.9575
3262,2.7183333333333333,0.96
3263,2.7191666666666667,0.9675
3264,2.7199999999999998,0.9575
3265,2.720833333333333,0.9625
3266,2.7216666666666667,0.95
3267,2.7224999999999997,0.97
3268,2.7233333333333336,0.9750000000000001
3269,2.7241666666666666,0.97
3270,2.725,0.9575
3271,2.725833333333333,0.9650000000000001
3272,2.7266666666666666,0.9650000000000001
3273,2.7275,0.9550000000000001
3274,2.728333333333333,0.9550000000000001
3275,2.729166666666667,0.9575
3276,2.73,0.9675
3277,2.7308333333333334,0.9650000000000001
3278,2.7316666666666665,0.9675
3279,2.7325,0.9525
3280,2.7333333333333334,0.97
3281,2.7341666666666664,0.97
3282,2.735,0.9650000000000001
3283,2.7358333333333333,0.96
3284,2.736666666666667,0.9650000000000001
3285,2.7375,0.9725
3286,2.7383333333333333,0.9550000000000001
3287,2.7391666666666667,0.9675
3288,2.7399999999999998,0.95
3289,2.7408333333333332,0.97
3290,2.7416666666666667,0.97
3291,2.7425,0.9675
3292,2.743333333333333,0.95
3293,2.7441666666666666,0.9675
3294,2.745,0.9675
3295,2.745833333333333,0.9550000000000001
3296,2.7466666666666666,0.96
3297,2.7474999999999996,0.9650000000000001
3298,2.7483333333333335,0.9725
3299,2.7491666666666665,0.9625
3300,2.75,0.9675
3301,2.7508333333333335,0.9525
3302,2.7516666666666665,0.9750000000000001
3303,2.7525,0.9725
3304,2.753333333333333,0.9725
3305,2.754166666666667,0.96
3306,2.755,0.97
3307,2.7558333333333334,0.9725
3308,2.756666666666667,0.9575
3309,2.7575,0.96
3310,2.7583333333333333,0.9625
3311,2.7591666666666663,0.9750000000000001
3312,2.76,0.9725
3313,2.7608333333333333,0.97
3314,2.7616666666666667,0.9525
3315,2.7625,0.9750000000000001
3316,2.763333333333333,0.9725
3317,2.7641666666666667,0.9575
3318,2.7649999999999997,0.9625
3319,2.765833333333333,0.9650000000000001
3320,2.7666666666666666,0.9750000000000001
3321,2.7675,0.96
3322,2.7683333333333335,0.9650000000000001
3323,2.7691666666666666,0.9575
3324,2.77,0.9775
3325,2.770833333333333,0.9750000000000001
3326,2.7716666666666665,0.97
3327,2.7725,0.9575
3328,2.7733333333333334,0.9725
3329,2.774166666666667,0.9750000000000001
3330,2.775,0.96
3331,2.7758333333333334,0.96
3332,2.7766666666666664,0.9675
3333,2.7775,0.9750000000000001
3334,2.7783333333333333,0.9675
3335,2.779166666666667,0.9725
3336,2.7800000000000002,0.9550000000000001
3337,2.7808333333333333,0.9775
3338,2.7816666666666667,0.9750000000000001
3339,2.7824999999999998,0.97
3340,2.783333333333333,0.9650000000000001
3341,2.7841666666666667,0.9725
3342,2.7849999999999997,0.9725
3343,2.7858333333333336,0.96
3344,2.7866666666666666,0.9625
3345,2.7875,0.9625
3346,2.788333333333333,0.9750000000000001
3347,2.7891666666666666,0.9725
3348,2.79,0.9725
3349,2.790833333333333,0.9575
3350,2.791666666666667,0.9825
3351,2.7925,0.98
3352,2.7933333333333334,0.9650000000000001
3353,2.7941666666666665,0.9675
3354,2.795,0.97
3355,2.7958333333333334,0.9775
3356,2.7966666666666664,0.9650000000000001
3357,2.7975,0.97
3358,2.7983333333333333,0.9550000000000001
3359,2.799166666666667,0.9750000000000001
3360,2.8,0.9750000000000001
3361,2.8008333333333333,0.9725
3362,2.8016666666666667,0.96
3363,2.8024999999999998,0.9775
3364,2.8033333333333332,0.98
3365,2.8041666666666667,0.9650000000000001
3366,2.805,0.9675
3367,2.805833333333333,0.9675
3368,2.8066666666666666,0.9775
3369,2.8075,0.9750000000000001
3370,2.808333333333333,0.9750000000000001
3371,2.8091666666666666,0.9575
3372,2.8099999999999996,0.98
3373,2.8108333333333335,0.9775
3374,2.8116666666666665,0.9675
3375,2.8125,0.9675
3376,2.8133333333333335,0.9725
3377,2.8141666666666665,0.9825
3378,2.815,0.9625
3379,2.815833333333333,0.9675
3380,2.816666666666667,0.96
3381,2.8175,0.9775
3382,2.8183333333333334,0.9775
3383,2.819166666666667,0.9775
3384,2.82,0.96
3385,2.8208333333333333,0.9775
3386,2.8216666666666663,0.98
3387,2.8225,0.9650000000000001
3388,2.8233333333333333,0.9675
3389,2.8241666666666667,0.9725
3390,2.825,0.9850000000000001
3391,2.825833333333333,0.9725
3392,2.8266666666666667,0.9775
3393,2.8274999999999997,0.96
3394,2.828333333333333,0.98
3395,2.8291666666666666,0.98
3396,2.83,0.9725
3397,2.8308333333333335,0.9650000000000001
3398,2.8316666666666666,0.9725
3399,2.8325,0.9750000000000001
3400,2.833333333333333,0.9650000000000001
3401,2.8341666666666665,0.97
3402,2.835,0.97
3403,2.8358333333333334,0.9850000000000001
3404,2.836666666666667,0.98
3405,2.8375,0.98
3406,2.8383333333333334,0.9650000000000001
3407,2.8391666666666664,0.9850000000000001
3408,2.84,0.9825
3409,2.8408333333333333,0.9725
3410,2.841666666666667,0.97
3411,2.8425000000000002,0.97
3412,2.8433333333333333,0.9825
3413,2.8441666666666667,0.9675
3414,2.8449999999999998,0.9725
3415,2.845833333333333,0.96
3416,2.8466666666666667,0.98
3417,2.8474999999999997,0.98
3418,2.8483333333333336,0.9775
3419,2.8491666666666666,0.96
3420,2.85,0.98
3421,2.850833333333333,0.98
3422,2.8516666666666666,0.9650000000000001
3423,2.8525,0.97
3424,2.853333333333333,0.9750000000000001
3425,2.854166666666667,0.9825
3426,2.855,0.9725
3427,2.8558333333333334,0.9825
3428,2.8566666666666665,0.9650000000000001
3429,2.8575,0.9850000000000001
3430,2.8583333333333334,0.9825
3431,2.8591666666666664,0.9825
3432,2.86,0.9675
3433,2.8608333333333333,0.9750000000000001
3434,2.861666666666667,0.98
3435,2.8625,0.97
3436,2.8633333333333333,0.9725
3437,2.8641666666666667,0.9675
3438,2.8649999999999998,0.9775
3439,2.8658333333333332,0.98
3440,2.8666666666666667,0.9775
3441,2.8675,0.9625
3442,2.868333333333333,0.9825
3443,2.8691666666666666,0.9825
3444,2.87,0.9750000000000001
3445,2.870833333333333,0.9750000000000001
3446,2.8716666666666666,0.98
3447,2.8724999999999996,0.9850000000000001
3448,2.8733333333333335,0.9725
3449,2.8741666666666665,0.9825
3450,2.875,0.9650000000000001
3451,2.8758333333333335,0.9850000000000001
3452,2.8766666666666665,0.9825
3453,2.8775,0.9850000000000001
3454,2.878333333333333,0.9625
3455,2.879166666666667,0.98
3456,2.88,0.9850000000000001
3457,2.8808333333333334,0.9675
3458,2.881666666666667,0.9750000000000001
3459,2.8825,0.9775
3460,2.8833333333333333,0.9850000000000001
3461,2.8841666666666663,0.98
3462,2.885,0.9825
3463,2.8858333333333333,0.9650000000000001
3464,2.8866666666666667,0.9875
3465,2.8875,0.9850000000000001
3466,2.888333333333333,0.9825
3467,2.8891666666666667,0.9750000000000001
3468,2.8899999999999997,0.98
3469,2.890833333333333,0.9875
3470,2.8916666666666666,0.97
3471,2.8925,0.9750000000000001
3472,2.8933333333333335,0.9750000000000001
3473,2.8941666666666666,0.99
3474,2.895,0.9875
3475,2.895833333333333,0.9825
3476,2.8966666666666665,0.9650000000000001
3477,2.8975,0.99
3478,2.8983333333333334,0.9875
3479,2.899166666666667,0.9750000000000001
3480,2.9,0.9725
3481,2.9008333333333334,0.9750000000000001
3482,2.9016666666666664,0.9875
3483,2.9025,0.9675
3484,2.9033333333333333,0.9825
3485,2.904166666666667,0.9750000000000001
3486,2.9050000000000002,0.9875
3487,2.9058333333333333,0.9875
3488,2.9066666666666667,0.9850000000000001
3489,2.9074999999999998,0.97
3490,2.908333333333333,0.9875
3491,2.9091666666666667,0.9875
3492,2.9099999999999997,0.97
3493,2.9108333333333336,0.9775
3494,2.9116666666666666,0.9725
3495,2.9125,0.99
3496,2.913333333333333,0.9850000000000001
3497,2.9141666666666666,0.9875
3498,2.915,0.97
3499,2.915833333333333,0.9925
3500,2.916666666666667,0.9875
3501,2.9175,0.9825
3502,2.9183333333333334,0.9775
3503,2.9191666666666665,0.98
3504,2.92,0.99
3505,2.9208333333333334,0.9725
3506,2.9216666666666664,0.9775
3507,2.9225,0.9775
3508,2.9233333333333333,0.99
3509,2.924166666666667,0.9875
3510,2.925,0.9875
3511,2.9258333333333333,0.9725
3512,2.9266666666666667,0.9925
3513,2.9274999999999998,0.9925
3514,2.9283333333333332,0.9750000000000001
3515,2.9291666666666667,0.9825
3516,2.93,0.9825
3517,2.930833333333333,0.99
3518,2.9316666666666666,0.9825
3519,2.9325,0.9850000000000001
3520,2.933333333333333,0.9675
3521,2.9341666666666666,0.99
3522,2.9349999999999996,0.9875
3523,2.9358333333333335,0.9875
